Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
kapital_bank,2024_Q2,Balance Sheet,1.2,ASSETS,128.217,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.4,ASSETS,24.207,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.5.3,ASSETS,610.467,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.5.4,ASSETS,48.978,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.5.5,ASSETS,-507.99,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.6,ASSETS,84.075,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.7,ASSETS,30.409,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,1.8,ASSETS,76.209,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.1,LIABILITY,588.856,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.2,LIABILITY,540,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.3,LIABILITY,829.354,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.4,LIABILITY,100,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.5,LIABILITY,13.807,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,2.7,LIABILITY,127.5,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3,EQUITY,967.891,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3.1,EQUITY,265.85,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3.2,EQUITY,800,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3.3,EQUITY,642.845,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3.4,EQUITY,58.396,,,,,,,,,,,
kapital_bank,2024_Q2,Balance Sheet,3.4.2,EQUITY,9.418,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.10,ASSETS,527.956,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.2,ASSETS,139.574,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.4,ASSETS,23.597,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.5.3,ASSETS,610.006,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.5.4,ASSETS,32.143,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.5.5,ASSETS,-2.128,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.6,ASSETS,87.419,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.7,ASSETS,34.779,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,1.8,ASSETS,71.38,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.1,LIABILITY,177.62,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.2,LIABILITY,540,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.3,LIABILITY,720.59,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.4,LIABILITY,100,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.5,LIABILITY,14.848,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,2.7,LIABILITY,229.5,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3,EQUITY,906.376,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3.1,EQUITY,265.85,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3.2,EQUITY,800,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3.3,EQUITY,578.886,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3.4,EQUITY,60.84,,,,,,,,,,,
kapital_bank,2024_Q3,Balance Sheet,3.4.2,EQUITY,7.02,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.10,ASSETS,535.879,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.2,ASSETS,148.504,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.4,ASSETS,24.556,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.5.3,ASSETS,605.309,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.5.4,ASSETS,52.619,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.5.5,ASSETS,-2.528,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.6,ASSETS,91.763,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.7,ASSETS,35.702,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,1.8,ASSETS,49.735,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.1,LIABILITY,40.952,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.2,LIABILITY,0,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.3,LIABILITY,598.967,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.4,LIABILITY,100,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.5,LIABILITY,16.269,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,2.7,LIABILITY,263.5,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3,EQUITY,927.943,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3.1,EQUITY,265.85,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3.2,EQUITY,800,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3.3,EQUITY,599.314,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3.4,EQUITY,61.979,,,,,,,,,,,
kapital_bank,2024_Q4,Balance Sheet,3.4.2,EQUITY,9.36,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.10,ASSETS,407.536,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.2,ASSETS,95.184,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.4,ASSETS,25.673,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.5.3,ASSETS,583.907,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.5.4,ASSETS,26.076,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.5.5,ASSETS,-5.171,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.6,ASSETS,85.316,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.7,ASSETS,29.16,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,1.8,ASSETS,57.51,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.1,LIABILITY,312.393,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.2,LIABILITY,540,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.3,LIABILITY,698.605,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.5,LIABILITY,10.408,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,2.7,LIABILITY,59.5,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3,EQUITY,979.635,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3.1,EQUITY,265.85,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3.2,EQUITY,800,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3.3,EQUITY,660.319,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3.4,EQUITY,52.666,,,,,,,,,,,
kapital_bank,2025_Q1,Balance Sheet,3.4.2,EQUITY,26.59,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.10,ASSETS,456.844,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.2,ASSETS,128.217,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.4,ASSETS,24.207,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.5.3,ASSETS,610.467,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.5.4,ASSETS,48.978,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.5.5,ASSETS,-507.99,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.6,ASSETS,84.075,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.7,ASSETS,30.409,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,1.8,ASSETS,76.209,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.1,LIABILITY,588.856,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.2,LIABILITY,540,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.3,LIABILITY,829.354,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.4,LIABILITY,100,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.5,LIABILITY,13.807,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,2.7,LIABILITY,127.5,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3,EQUITY,967.891,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3.1,EQUITY,265.85,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3.2,EQUITY,800,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3.3,EQUITY,642.845,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3.4,EQUITY,58.396,,,,,,,,,,,
kapital_bank,2025_Q2,Balance Sheet,3.4.2,EQUITY,9.418,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.3,ASSETS,327.282,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.4,ASSETS,333,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.5.2,ASSETS,0,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.5.4,ASSETS,78.867,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.5.5,ASSETS,65.678,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.5.6,ASSETS,105.276,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,1.7,ASSETS,28.971,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,2.1,LIABILITY,605.209,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,2.2,LIABILITY,352.415,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,2.3,LIABILITY,210.736,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.1,EQUITY,472.995,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.3,EQUITY,108.756,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.4,EQUITY,31.239,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.4.1,EQUITY,134.874,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.4.2,EQUITY,14.787,,,,,,,,,,,
pasha_bank,2020_Q1,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.3,ASSETS,332.035,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.4,ASSETS,333,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.5.2,ASSETS,0,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.5.4,ASSETS,62.021,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.5.5,ASSETS,46.077,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.5.6,ASSETS,59.854,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,1.7,ASSETS,27.202,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,2.1,LIABILITY,615.72,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,2.2,LIABILITY,406.925,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,2.3,LIABILITY,145.395,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.1,EQUITY,462.782,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.3,EQUITY,88.777,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.4,EQUITY,41.005,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.4.1,EQUITY,17.998,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.4.2,EQUITY,14.645,,,,,,,,,,,
pasha_bank,2020_Q2,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.3,ASSETS,322.641,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.4,ASSETS,354.512,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.5.2,ASSETS,0,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.5.4,ASSETS,60.476,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.5.5,ASSETS,42.453,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.5.6,ASSETS,60.532,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,1.7,ASSETS,25.83,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,2.1,LIABILITY,330.402,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,2.2,LIABILITY,391.344,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,2.3,LIABILITY,90.145,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.1,EQUITY,516.408,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.3,EQUITY,120.386,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.4,EQUITY,41.51,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.4.1,EQUITY,24.528,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.4.2,EQUITY,15.014,,,,,,,,,,,
pasha_bank,2020_Q3,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.3,ASSETS,284.746,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.4,ASSETS,333,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.5.2,ASSETS,0,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.5.4,ASSETS,62.735,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.5.5,ASSETS,133,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.5.6,ASSETS,65.04,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,1.7,ASSETS,30.401,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,2.1,LIABILITY,692.374,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,2.2,LIABILITY,524.174,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,2.3,LIABILITY,93.539,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.1,EQUITY,475.768,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.3,EQUITY,105.276,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.4,EQUITY,37.492,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.4.1,EQUITY,35.51,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.4.2,EQUITY,15.017,,,,,,,,,,,
pasha_bank,2020_Q4,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.1,ASSETS,953.187,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.2,ASSETS,776,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.3,ASSETS,581,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.4,ASSETS,366.692,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5,ASSETS,1.035,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5.2,ASSETS,275,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5.3,ASSETS,5.977,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5.4,ASSETS,60.981,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5.5,ASSETS,40.02,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.5.6,ASSETS,144.107,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.6,ASSETS,-2.08,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.7,ASSETS,36.854,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.8,ASSETS,29,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.1,LIABILITY,847,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.1.1,LIABILITY,1.442,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.1.2,LIABILITY,-9.244,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.2,LIABILITY,380.452,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.3,LIABILITY,126.73,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.5,LIABILITY,23.378,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.6,LIABILITY,61.616,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.7,LIABILITY,134,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,2.8,LIABILITY,0,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.1,EQUITY,563.673,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.2,EQUITY,49.828,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.3,EQUITY,162.893,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.4,EQUITY,807,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.4.1,EQUITY,433,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.4.2,EQUITY,14.886,,,,,,,,,,,
pasha_bank,2021_Q1,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2021_Q2,Balance Sheet,3,EQUITY,933,,,,,,,,,,,
pasha_bank,2021_Q3,Balance Sheet,3,EQUITY,800.024,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.10,ASSETS,315,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.3,ASSETS,335.022,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.4,ASSETS,354.512,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.5.2,ASSETS,0,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.5.4,ASSETS,70.236,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.5.5,ASSETS,34.55,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.5.6,ASSETS,84.252,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,1.7,ASSETS,30.003,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,2.1,LIABILITY,541.46,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,2.2,LIABILITY,605.595,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,2.3,LIABILITY,63.168,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.1,EQUITY,541.145,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.3,EQUITY,144.106,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.4,EQUITY,42.527,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.4.1,EQUITY,150,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.4.2,EQUITY,15.892,,,,,,,,,,,
pasha_bank,2021_Q4,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.1,ASSETS,0,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.10,ASSETS,390,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.2,ASSETS,23.528,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.4,ASSETS,102.789,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5,ASSETS,51.312,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5.1,ASSETS,187.08,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5.2,ASSETS,71.495,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5.3,ASSETS,93.513,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5.4,ASSETS,30.144,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.5.5,ASSETS,59.032,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.6,ASSETS,16.629,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.7,ASSETS,42.163,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,1.8,ASSETS,59.379,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.1,LIABILITY,569.349,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.2,LIABILITY,160,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.3,LIABILITY,615.73,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.4,LIABILITY,57.816,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.5,LIABILITY,26.309,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,2.8,LIABILITY,148,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3,EQUITY,571.222,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.1,EQUITY,576.744,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.2,EQUITY,354.512,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.3,EQUITY,222.232,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.4,EQUITY,13.444,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.4.1,EQUITY,163.047,,,,,,,,,,,
pasha_bank,2022_Q1,Balance Sheet,3.4.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.1,ASSETS,0,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.10,ASSETS,153.742,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.2,ASSETS,51.62,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.4,ASSETS,89.184,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5,ASSETS,104.572,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5.1,ASSETS,184.35,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5.2,ASSETS,145.824,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5.3,ASSETS,101.641,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5.4,ASSETS,33.913,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.5.5,ASSETS,66.441,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.6,ASSETS,14.343,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.7,ASSETS,103.644,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,1.8,ASSETS,120.78,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.1,LIABILITY,16.181,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.2,LIABILITY,495,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.3,LIABILITY,559.632,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.4,LIABILITY,105.305,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.5,LIABILITY,78.025,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,2.8,LIABILITY,276,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3,EQUITY,582.116,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.1,EQUITY,581.104,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.2,EQUITY,354.512,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.3,EQUITY,226.593,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.4,EQUITY,27.924,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.4.1,EQUITY,163.047,,,,,,,,,,,
pasha_bank,2022_Q2,Balance Sheet,3.4.2,EQUITY,0,,,,,,,,,,,
pasha_bank,2022_Q3,Balance Sheet,1.1,ASSETS,0,,,,,,,,,,,
pasha_bank,2022_Q3,Balance Sheet,1.10,ASSETS,154.241,,,,,,,,,,,
pasha_bank,2022_Q3,Balance Sheet,1.2,ASSETS,81.434,,,,,,,,,,,
pasha_bank,2022_Q3,Balance Sheet,1.4,ASSETS,119.136,,,,,,,,,,,
