Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
xalq_bank,2025_Q2,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
xalq_bank,2025_Q2,Balance Sheet,3,EQUITY,,,,,,,,,,,,
xalq_bank,2025_Q2,Balance Sheet,3,EQUITY,507036.92,,,,,,,,,,,
xalq_bank,2025_Q2,Balance Sheet,3,EQUITY,534048.4300000001,,,,,,,,,,,
xalq_bank,2025_Q2,Balance Sheet,3.4,EQUITY,27011.51,,,,,,,,,,,
xalq_bank,2025_Q2,Balance Sheet,3.4,EQUITY,1000.01,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1,ASSETS,2,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1,ASSETS,471555.09,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1,ASSETS,22943.4,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1,ASSETS,3581.46,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.4,ASSETS,66038.37,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5,ASSETS,321481.22,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.4,ASSETS,273210.16,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.4,ASSETS,14299,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.4,ASSETS,13405.41,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.5.4,ASSETS,48271.06,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,1.10,ASSETS,9558.13,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2,LIABILITY,410390.04,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2,LIABILITY,471555.09,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2.1,LIABILITY,305031.27,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2.1,LIABILITY,17454.98,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,2.4,LIABILITY,21626.88,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,3,EQUITY,61165.05,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,3,EQUITY,57223.46,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,3.4,EQUITY,5172.82,,,,,,,,,,,
yelobank,2020_Q1,Balance Sheet,3.4,EQUITY,3941.59,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1,ASSETS,2,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1,ASSETS,461533.19,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1,ASSETS,24617.92,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1,ASSETS,3436.53,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.4,ASSETS,66735.87,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5,ASSETS,305171.01,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.4,ASSETS,260102.04,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.4,ASSETS,13029.06,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.4,ASSETS,13922.65,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.5.4,ASSETS,45068.97,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,1.10,ASSETS,10638.87,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2,LIABILITY,407435.29,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2,LIABILITY,461533.19,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2.1,LIABILITY,307109.58,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2.1,LIABILITY,12401.47,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2.4,LIABILITY,21126.96,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,3,EQUITY,54097.9,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,3,EQUITY,49895.86,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,3.4,EQUITY,5232.32,,,,,,,,,,,
yelobank,2020_Q2,Balance Sheet,3.4,EQUITY,4202.04,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1,ASSETS,2,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1,ASSETS,442209.17,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1,ASSETS,26569.96,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1,ASSETS,3398.68,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.4,ASSETS,68315.97,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5,ASSETS,319569.4,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.4,ASSETS,268849.36,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.4,ASSETS,10743.64,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.4,ASSETS,11637.23,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.5.4,ASSETS,50720.04,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,1.10,ASSETS,10356.38,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2,LIABILITY,388109.84,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2,LIABILITY,442209.17,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2.1,LIABILITY,286765.77,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2.1,LIABILITY,13087.25,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2.4,LIABILITY,16742.86,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,3,EQUITY,54099.33,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,3,EQUITY,50285.62,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,3.4,EQUITY,5231.21,,,,,,,,,,,
yelobank,2020_Q3,Balance Sheet,3.4,EQUITY,3813.71,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1,ASSETS,2,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1,ASSETS,390923.76,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1,ASSETS,23805.09,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1,ASSETS,5373.4,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.4,ASSETS,68138.32,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5,ASSETS,308338.38,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.4,ASSETS,249679.87,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.4,ASSETS,8983.39,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.4,ASSETS,9882.62,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.5.4,ASSETS,58658.51,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,1.10,ASSETS,11173.91,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2,LIABILITY,333839.08,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2,LIABILITY,390923.76,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2.1,LIABILITY,235158.71,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2.1,LIABILITY,9824.91,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2.4,LIABILITY,17130.48,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,3,EQUITY,57084.68,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,3,EQUITY,53729.57,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,3.4,EQUITY,3557.7,,,,,,,,,,,
yelobank,2020_Q4,Balance Sheet,3.4,EQUITY,3355.11,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.5.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.8,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,1.10,ASSETS,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.1.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.1.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.3,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.7,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.4,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.4.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.4.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q1,Balance Sheet,4,LIABILITY+EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.5.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.8,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,1.10,ASSETS,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.1.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.1.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.3,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.7,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.4,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.4.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.4.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q2,Balance Sheet,4,LIABILITY+EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.1,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.2,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.3,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.5,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.5.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.6,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.7,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.8,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,1.10,ASSETS,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.1.1,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.1.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.2,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.3,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.7,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,2.8,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.4,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.4.1,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.4.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q3,Balance Sheet,4,LIABILITY+EQUITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1,ASSETS,533721.98,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.1,ASSETS,54287.07,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.2,ASSETS,7648.47,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.3,ASSETS,5246.63,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.4,ASSETS,6902.8,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5,ASSETS,446037.73,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.1,ASSETS,116095.95,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.2,ASSETS,258662.02,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.3,ASSETS,71279.76,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.5,ASSETS,40782.14,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.5.6,ASSETS,405255.59,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.6,ASSETS,32184.09,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.7,ASSETS,7228.96,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.8,ASSETS,1306.17,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,1.10,ASSETS,13662.21,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2,LIABILITY,464945.47,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.1,LIABILITY,352639.08,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.1.1,LIABILITY,303898,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.1.2,LIABILITY,48741.08,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.2,LIABILITY,77499,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.3,LIABILITY,14431.9,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.7,LIABILITY,8500,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,2.8,LIABILITY,11875.49,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3,EQUITY,68776.51,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.1,EQUITY,378000,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.2,EQUITY,400.95,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.3,EQUITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.4,EQUITY,4619.98,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.4.1,EQUITY,4582.5,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.4.2,EQUITY,,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,3.4.3,EQUITY,37.48,,,,,,,,,,,
yelobank,2021_Q4,Balance Sheet,4,LIABILITY+EQUITY,533721.98,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1,ASSETS,533721.98,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.1,ASSETS,54287.07,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.2,ASSETS,7648.47,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.3,ASSETS,5246.63,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.4,ASSETS,6902.8,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5,ASSETS,446037.73,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.1,ASSETS,111552.63,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.2,ASSETS,258662.02,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.3,ASSETS,75823.08,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.5,ASSETS,40782.14,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.5.6,ASSETS,405255.59,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.6,ASSETS,32184.09,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.7,ASSETS,7228.96,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.8,ASSETS,1306.17,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,1.10,ASSETS,13662.21,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2,LIABILITY,464945.47,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.1,LIABILITY,352639.08,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.1.1,LIABILITY,303898,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.1.2,LIABILITY,48741.08,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.2,LIABILITY,77499,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.3,LIABILITY,20762.45,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.7,LIABILITY,8500,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,2.8,LIABILITY,11875.49,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3,EQUITY,68776.51,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.1,EQUITY,378000,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.2,EQUITY,400.95,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.3,EQUITY,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.4,EQUITY,4619.98,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.4.1,EQUITY,4582.5,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.4.2,EQUITY,,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,3.4.3,EQUITY,37.48,,,,,,,,,,,
yelobank,2022_Q1,Balance Sheet,4,LIABILITY+EQUITY,533721.98,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1,ASSETS,533721.98,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.1,ASSETS,54287.07,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.2,ASSETS,7648.47,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.3,ASSETS,5246.63,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.4,ASSETS,6902.8,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5,ASSETS,446037.73,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.1,ASSETS,111552.63,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.2,ASSETS,258662.02,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.3,ASSETS,75823.08,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.5,ASSETS,40782.14,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.5.6,ASSETS,405255.59,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.6,ASSETS,32184.09,,,,,,,,,,,
yelobank,2022_Q2,Balance Sheet,1.7,ASSETS,7228.96,,,,,,,,,,,
